tracking_id	gene_id	gene_short_name	0_10_FPKM	0_12_FPKM	0_FPKM	10_25_FPKM	12_FPKM	21_25_FPKM	25_FPKM	3_FPKM	6_FPKM
YHR116W	YHR116W	COX23	24.8454	24.579	46.6829	26.7243	37.2541	27.5363	36.1192	37.4832	39.8601
YHR117W	YHR117W	TOM71	44.0083	55.7828	56.253	51.7221	62.873	52.5403	64.4722	62.4448	63.8468
YHR118C	YHR118C	ORC6	28.4872	25.13	32.4607	27.1792	29.0437	28.2126	27.0035	31.5513	27.5792
YHR119W	YHR119W	SET1	25.1171	24.6815	21.659	23.5662	26.9599	23.8968	26.374	25.1581	24.6368
YHR120W	YHR120W	MSH1	16.0393	17.6813	14.8574	21.5946	20.5519	19.1376	21.2994	17.0101	19.8416
YHR121W	YHR121W	LSM12	231.938	230.467	248.022	254.386	237.269	240.125	225.009	246.644	229.286
YHR122W	YHR122W	YHR122W	143.969	123.568	115.878	114.885	99.0587	108.789	97.0969	116.395	94.9818
YHR123W	YHR123W	EPT1	67.2685	74.2216	73.4896	86.8572	71.412	88.5496	71.9629	70.8825	71.6995
YHR124W	YHR124W	NDT80	12.4612	10.4413	10.6298	11.9907	14.8107	13.7047	14.7998	12.7566	14.8182
YHR125W	YHR125W	YHR125W	1.81626	1.48348	1.14629	0	0.974755	0	0.580357	0	0.592728
YHR126C	YHR126C	ANS1	0.692673	0.377172	0	0.217862	0.557619	0.584697	0.221333	0.4278	0.452101
YHR127W	YHR127W	YHR127W	82.918	84.5828	96.2085	82.5666	81.7141	77.0222	85.2703	91.0164	88.6241
YHR128W	YHR128W	FUR1	104.572	479.169	105.274	530.955	493.623	494.607	471.218	320.281	456.697
YHR129C	YHR129C	ARP1	38.9002	35.522	50.1172	33.8281	39.3266	36.2585	38.9279	43.4562	39.2329
YHR130C	YHR130C	YHR130C	12.1909	19.9145	12.6725	20.7504	19.6279	19.3704	11.4571	18.6015	12.1694
YHR131C	YHR131C	YHR131C	19.1064	25.2172	18.7749	26.6487	24.6796	25.6033	25.2528	21.816	24.9411
YHR131W-A	YHR131W-A	YHR131W-A	47.0197	59.5852	34.5315	34.4176	43.1284	49.0714	56.8195	32.7357	42.4071
YHR132C	YHR132C	ECM14	131.977	151.375	119.776	149.419	123.287	144.192	126.555	125.884	125.816
YHR132W-A	YHR132W-A	IGO2	181.376	159.049	197.852	190.313	194.416	163.813	184.441	202.525	183.176
YHR133C	YHR133C	NSG1	227.954	228.111	199.845	239.005	199.789	233.666	210.359	195.827	205.466
YHR134W	YHR134W	WSS1	49.8463	46.7258	54.2576	48.2242	50.371	47.0471	52.924	53.8745	55.2876
YHR135C	YHR135C	YCK1	102.831	113.092	117.289	104.816	118.726	116.611	119.37	126.183	121.959
YHR136C	YHR136C	SPL2	47.2041	59.1179	9.93063	55.428	52.7784	60.2113	50.2777	44.2163	53.4034
YHR137C-A	YHR137C-A	YHR137C-A	249.263	94.9387	66.2187	28.5185	18.0188	49.4061	17.493	28.7115	19.6804
YHR137W	YHR137W	ARO9	135.773	49.3942	38.524	15.9543	10.2759	28.0008	9.31418	12.5583	10.7718
YHR138C	YHR138C	YHR138C	39.3934	38.8673	79.4744	50.4078	79.1461	48.1263	89.5113	87.3371	81.75
YHR139C	YHR139C	SPS100	4.05988	3.95242	4.03758	4.25643	4.02761	4.43088	4.08837	4.10304	4.25582
YHR139C-A	YHR139C-A	YHR139C-A	6.04207	6.11002	7.62666	6.51556	7.41183	7.28602	2.75807	5.86398	3.9436
YHR140W	YHR140W	YHR140W	2.03779	7.16205	2.22146	6.17627	7.25785	5.52528	7.57695	7.3225	10.0358
YHR141C	YHR141C	RPL42B	5309.3	6747.43	4091.44	7371.29	5952.97	6158.03	5858.13	5658.43	5659.78
YHR142W	YHR142W	CHS7	108.324	114.903	108.385	123.644	119.568	118.461	123.406	118.471	119.355
YHR143W	YHR143W	DSE2	497.534	823.945	543.522	658.963	817.99	738.517	753.044	602.204	732.339
YHR143W-A	YHR143W-A	RPC10	895.543	887.158	991.919	971.392	684.501	901.419	843.132	1070.61	850.363
YHR144C	YHR144C	DCD1	64.313	68.127	61.0694	71.258	65.6811	63.9669	69.4011	62.4117	70.0316
YHR145C	YHR145C	YHR145C	8.08964	5.08263	10.2112	8.22031	9.01711	7.00369	4.37447	5.38054	9.74775
YHR146W	YHR146W	CRP1	289.259	282.23	273.107	281.019	267.685	281.36	264.979	299.643	273.345
YHR147C	YHR147C	MRPL6	90.6051	94.187	123.806	103.627	117.378	100.389	126.472	132.533	121.811
YHR148W	YHR148W	IMP3	271.662	269.525	228.489	286.656	226.434	255.206	235.928	247.514	238.626
YHR149C	YHR149C	SKG6	44.5001	53.0144	45.1355	50.2755	51.8671	54.9771	52.4809	49.7448	53.2566
YHR150W	YHR150W	PEX28	21.9377	23.8232	23.4883	26.6602	23.781	24.3054	22.869	23.7154	24.0877
YHR151C	YHR151C	MTC6	31.4476	36.3644	32.0715	37.1186	30.6252	35.5502	30.7003	30.5697	30.8563
YHR152W	YHR152W	SPO12	185.919	200.671	176.055	201.758	161.002	194.701	166.552	188.064	171.083
YHR153C	YHR153C	SPO16	17.5127	10.3306	18.8818	11.7813	12.1401	11.7715	12.2799	15.1724	12.3829
YHR154W	YHR154W	RTT107	23.3185	22.8171	24.2409	21.1832	26.3762	24.0636	24.6067	24.0747	26.479
YHR155W	YHR155W	YSP1	13.0367	13.6743	13.0086	13.8289	16.3498	14.9352	14.9788	13.7469	15.4952
YHR156C	YHR156C	LIN1	22.2347	19.8291	24.6038	22.2465	23.866	21.7408	21.5567	24.4371	19.6546
YHR157W	YHR157W	REC104	9.97459	7.99613	9.61775	11.8518	11.0038	9.66707	7.96805	9.75393	8.1379
YHR158C	YHR158C	KEL1	22.5984	24.2308	22.6587	21.3597	25.1138	24.6006	24.6144	23.6622	24.5703
YHR159W	YHR159W	YHR159W	10.7551	11.1965	15.7846	11.0999	13.6573	11.284	13.9794	13.8702	13.5635
YHR160C	YHR160C	PEX18	6.12198	7.95227	6.7034	8.53719	8.62956	7.96941	7.919	7.37974	6.54727
YHR161C	YHR161C	YAP1801	36.5041	32.0834	38.1393	27.1474	34.982	31.4901	37.7973	34.5946	34.4071
YHR162W	YHR162W	YHR162W	1757.58	1509.44	1301.61	1634.89	1200.26	1372.41	1337.68	1323.52	1311.89
YHR163W	YHR163W	SOL3	396.37	287.043	351.706	286.67	288.833	276.159	307.572	315.517	315.842
YHR164C	YHR164C	DNA2	7.99346	7.59614	8.05803	7.27376	8.33309	7.81344	8.91515	8.91333	8.23327
YHR165C	YHR165C	PRP8	16.2582	16.6333	16.1502	17.2161	15.235	16.013	14.2354	16.4165	14.1753
YHR165W-A	YHR165W-A	YHR165W-A	28.9156	29.6101	29.9619	15.203	25.9414	36.9158	24.271	20.2574	19.1547
YHR166C	YHR166C	CDC23	15.9891	15.271	14.7141	15.1675	14.7454	16.3917	14.6442	14.5396	15.5888
YHR167W	YHR167W	THP2	41.0615	36.3105	39.391	40.8108	41.5178	37.6184	37.5773	43.0104	34.4118
YHR168W	YHR168W	MTG2	18.5815	20.2744	17.5241	22.1773	17.8593	20.794	18.2412	17.4541	18.584
YHR169W	YHR169W	DBP8	114.632	139.329	111.27	153.634	139.297	142.909	152.837	132.134	146.953
YHR170W	YHR170W	NMD3	348.457	360.784	262.238	404.525	315.514	363.756	303.238	295.673	311.454
YHR171W	YHR171W	ATG7	5.40503	6.47181	7.96559	8.40214	7.74556	7.03879	7.37857	6.92105	7.09257
YHR172W	YHR172W	SPC97	15.8057	12.554	14.2582	12.7795	14.9973	13.1877	14.68	15.9832	14.3327
YHR173C	YHR173C	YHR173C	30.1848	26.7565	37.2149	34.4427	32.776	30.4173	42.1691	31.215	29.3229
YHR174W	YHR174W	ENO2	5601.88	7963.8	6017.94	8203.74	7376.13	7532.42	7842.63	7137.59	7778.11
YHR175W	YHR175W	CTR2	187.262	170.373	167.967	191.399	155.446	143.006	173.585	145.012	167.909
YHR175W-A	YHR175W-A	YHR175W-A	969.813	852.433	919.669	1170.57	808.465	747.991	906.069	772.267	841.842
YHR176W	YHR176W	FMO1	11.3925	8.79411	13.058	8.62166	11.0102	8.9411	11.158	10.9989	11.4528
YHR177W	YHR177W	YHR177W	7.42945	8.13588	8.7527	7.78912	8.55046	8.26885	7.96597	8.97303	7.65086
YHR178W	YHR178W	STB5	9.99293	9.67631	10.0552	7.67962	10.9285	9.62885	11.477	9.46134	10.8602
YHR179W	YHR179W	OYE2	801.864	626.025	910.762	670.299	810.572	608.103	819.118	907.442	846.884
YHR180C-B	YHR180C-B	YHR180C-B	0	0	0	26.5605	22.6606	0	0	0	0
YHR180W	YHR180W	YHR180W	22.2377	19.6994	36.0299	24.0102	22.2661	20.9192	25.0291	22.3437	21.8799
YHR180W-A	YHR180W-A	YHR180W-A	0	0	0	0	0	0	0	0	0
YHR181W	YHR181W	SVP26	175.052	149.471	166.002	152.382	132.875	147.458	142.035	149.855	147
YHR182C-A	YHR182C-A	YHR182C-A	0.177301	2.70372	1.57202	2.23231	0.953062	1.79833	2.26681	2.62609	2.31552
YHR182W	YHR182W	YHR182W	16.4203	13.7259	13.4443	12.8416	15.2432	14.4101	15.2868	14.9653	14.1643
YHR183W	YHR183W	GND1	225.805	657.511	260.147	670.191	728.167	619.098	730.57	517.636	715.637
YHR184W	YHR184W	SSP1	5.02619	3.78684	7.86062	4.65309	5.32709	4.554	5.53528	5.42749	5.36442
YHR185C	YHR185C	PFS1	0.5623	0.204121	0.709767	0.707426	0.301777	0.316431	0.838478	0.34728	0.61168
YHR186C	YHR186C	KOG1	15.0554	15.1265	14.8737	14.4614	15.7812	15.8134	14.5415	14.7796	15.1306
YHR187W	YHR187W	IKI1	119.687	99.6575	95.3989	97.072	88.6839	98.2512	91.8027	89.4516	95.6502
YHR188C	YHR188C	GPI16	83.4748	98.6396	91.6636	82.7972	90.2604	91.3411	95.6292	89.9171	98.6252
YHR189W	YHR189W	PTH1	15.4136	20.8766	14.5511	15.1549	14.598	15.3069	17.0518	14.8793	17.9225
YHR190W	YHR190W	ERG9	438.279	344.618	378.576	288.91	286.86	272.347	291.082	333.664	299.107
YHR191C	YHR191C	CTF8	135.371	121.145	125.185	131.147	106.969	120.583	124.909	105.215	125.052
YHR192W	YHR192W	YHR192W	81.8492	82.3116	85.778	86.3499	72.0501	75.9738	78.9434	79.1836	76.7821
YHR193C	YHR193C	EGD2	2779.99	3468.87	2550.56	3590.77	2846.34	3164.37	2979.43	2847.93	2910.97
YHR193C-A	YHR193C-A	YHR193C-A	0	0.607742	0	0	0	0	0.356636	0	0
YHR194W	YHR194W	MDM31	10.6421	16.4356	11.3907	17.7343	17.1678	18.3166	17.1021	14.6828	17.0198
YHR195W	YHR195W	NVJ1	44.9733	43.2395	47.5045	49.9519	53.6589	47.3695	51.3891	48.1912	51.9113
YHR196W	YHR196W	UTP9	162.865	171.935	147.859	203.716	172.39	181.079	171.285	172.855	169.982
YHR197W	YHR197W	RIX1	73.068	89.1962	67.2082	110.703	85.9227	97.9272	81.6	82.281	84.7738
YHR198C	YHR198C	AIM18	38.1991	31.7636	39.5079	31.1706	39.5204	31.1326	37.9205	44.5498	40.612
YHR199C	YHR199C	AIM46	110.671	84.1103	137.875	80.8354	97.1861	81.908	93.4361	108.52	93.117
YHR199C-A	YHR199C-A	NBL1	70.3695	79.2326	115.923	52.5186	81.9332	87.2542	85.3685	86.9214	99.6437
YHR200W	YHR200W	RPN10	336.393	320.421	491.648	313.92	334.698	291.091	343.64	408.272	350.655
YHR201C	YHR201C	PPX1	151.161	140.644	126.268	145.106	132.454	131.551	131.189	141.513	132.347
YHR202W	YHR202W	YHR202W	15.0685	13.2643	14.0209	11.5394	12.8817	12.7028	11.8755	11.8077	10.2627
YHR203C	YHR203C	RPS4B	1971.61	1998.69	1397.34	2037.65	1724	1892.75	1767.6	1696.58	1768.72
YHR204W	YHR204W	MNL1	35.361	41.9129	36.3037	39.6483	44.9928	43.1437	46.3415	36.9296	44.3053
YHR205W	YHR205W	SCH9	54.847	54.4815	53.6633	47.5551	55.0983	54.9787	57.674	53.9954	56.733
YHR206W	YHR206W	SKN7	63.7284	75.7487	58.7007	68.1138	76.4152	73.3087	77.4543	65.3858	74.8334
YHR207C	YHR207C	SET5	35.7864	42.7527	34.9632	44.2366	40.7219	44.0276	40.7267	38.0728	39.5559
YHR208W	YHR208W	BAT1	1341.81	2100.53	366.304	1497.03	949.414	1627.13	979.187	768.102	983.792
YHR209W	YHR209W	CRG1	42.4614	25.0961	49.2879	26.0391	27.6361	24.8955	31.9084	28.289	29.339
YHR210C	YHR210C	YHR210C	10.9896	10.6382	14.4588	9.29043	9.86107	10.4054	10.033	11.348	11.6131
YHR211W	YHR211W	FLO5	4.86816	6.16224	5.58625	5.48828	6.56558	5.53242	6.20197	6.05227	6.76746
YHR212C	YHR212C	YHR212C	0	0	0	0	0	0	0	0	0
YHR212W-A	YHR212W-A	YHR212W-A	0	0	0	0	0	0	0	0	0
YHR213W	YHR213W	YHR213W	0	0	0	0	0	0	0	0	0
YHR213W-A	YHR213W-A	YHR213W-A	19.0562	25.1218	35.4477	21.4508	26.9135	14.6746	33.3298	26.0162	20.9478
YHR213W-B	YHR213W-B	YHR213W-B	4.30796	4.69152	4.83356	3.01101	3.08268	2.69364	4.28257	3.5475	4.37386
YHR214C-B	YHR214C-B	YHR214C-B	1.35655	1.14843	1.01349	1.16108	1.41811	1.35039	1.29754	1.66432	1.54978
YHR214C-C	YHR214C-C	YHR214C-C	0.000429869	0.579847	0	0	0.534392	0.30507	0	0.000146103	0.0687494
YHR214C-D	YHR214C-D	YHR214C-D	0	0	0	0	0	0	0	0	0
YHR214C-E	YHR214C-E	YHR214C-E	0	0.52128	0	0	1.54134	1.07746	1.22359	1.1825	1.87451
YHR214W	YHR214W	YHR214W	1.2886	1.0206	0.887204	0.589518	1.00592	0.659227	2.09618	1.15759	1.68211
YHR214W-A	YHR214W-A	YHR214W-A	4.06762	1.66117	1.2836	3.62486	4.0022	2.86128	7.3652	3.14024	5.30979
YHR215W	YHR215W	PHO12	6.33299	13.2732	2.916	16.1855	15.1343	14.3899	13.6943	11.1681	16.014
YHR216W	YHR216W	IMD2	9.6431	164.488	3.13122	148.44	85.0547	136.255	84.4454	39.1864	74.0681
YHR217C	YHR217C	YHR217C	0.370498	1.00871	1.87066	0.699182	0.596521	1.45947	1.89419	0.91529	1.45093
YHR218W	YHR218W	YHR218W	0	0	0	0	0	0	0	0	0
YHR218W-A	YHR218W-A	YHR218W-A	0	0	0	0	0	0	0	0	0
YHR219C-A	YHR219C-A	YHR219C-A	0	0	0	0	0	0	0	0	0
YHR219W	YHR219W	YHR219W	0	0	0	0	0	0	0	0	0
YIL001W	YIL001W	YIL001W	30.5067	19.7625	27.2347	17.797	20.4368	20.3437	20.6373	22.4152	19.7716
YIL002C	YIL002C	INP51	20.6085	22.7986	19.3097	24.582	22.3344	24.1738	21.4986	20.6199	22.0989
YIL002W-A	YIL002W-A	YIL002W-A	1374.81	1042.56	1537.3	999.75	885.405	941.362	978.877	1298.09	960.28
YIL003W	YIL003W	CFD1	115.401	109.246	96.1908	113.611	82.5529	100.605	81.9032	96.8293	89.1705
YIL004C	YIL004C	BET1	163.559	178.121	180.446	178.782	186.047	183.845	168.055	174.481	166.369
YIL005W	YIL005W	EPS1	44.3285	43.6502	39.8085	40.1198	40.9992	40.7841	40.9838	39.266	42.0542
YIL006W	YIL006W	YIA6	10.8296	9.52576	11.5667	8.3844	7.71216	9.55163	10.2482	9.71109	8.15582
YIL007C	YIL007C	NAS2	43.2136	39.2365	61.7759	37.0742	47.0547	35.0417	48.5784	47.976	44.5845
YIL008W	YIL008W	URM1	604.072	697.472	536.526	736.493	570.296	613.612	575.7	596.572	599.843
YIL009C-A	YIL009C-A	EST3	77.057	70.2603	93.2205	76.434	84.6548	69.946	81.0356	71.0853	79.8526
YIL009W	YIL009W	FAA3	56.6645	69.3748	48.3356	64.9275	64.5856	64.4616	64.403	67.1052	66.1407
YIL010W	YIL010W	DOT5	99.8965	98.1226	119.981	100.895	108.034	91.2301	111.996	110.097	106.374
YIL011W	YIL011W	TIR3	17.4304	37.0199	10.752	28.875	14.3917	35.7735	21.7744	14.6133	17.9144
YIL012W	YIL012W	YIL012W	4.12444	4.11736	6.0738	6.91858	4.05812	6.18935	5.7109	2.97183	4.48664
YIL013C	YIL013C	PDR11	8.66549	7.08745	10.564	6.2638	8.2706	6.8177	9.15145	8.33164	7.89194
YIL014C-A	YIL014C-A	YIL014C-A	61.8945	71.9906	66.4344	80.5177	79.5418	74.4004	53.8161	50.4485	69.8033
YIL014W	YIL014W	MNT3	47.6265	46.0731	40.8995	51.1249	48.0832	47.4242	43.2587	41.037	42.5923
YIL015W	YIL015W	BAR1	5.33112	3.83715	4.33148	3.54626	4.40679	4.27595	4.22932	4.08729	4.27948
YIL016W	YIL016W	SNL1	255.077	237.619	214.211	238.123	168.215	214.194	184.37	196.574	184.909
YIL017C	YIL017C	VID28	8.48844	8.1674	7.72393	7.60457	8.25014	8.3988	7.67802	7.7428	7.40334
YIL018W	YIL018W	RPL2B	4670.42	5197.87	3420.23	5274.83	4260.73	4842.94	4495.02	4103.91	4456.71
YIL019W	YIL019W	FAF1	167.543	169.214	126.644	154.317	135.152	153.733	138.091	139.096	136.413
YIL020C	YIL020C	HIS6	86.8041	96.9474	79.8186	110.551	92.9081	95.2938	95.2028	93.6287	100.555
YIL020C-A	YIL020C-A	YIL020C-A	462.133	436.563	405.376	464.976	411.546	382.579	384.008	433.452	397.233
YIL021C-A	YIL021C-A	YIL021C-A	694.841	644.717	674.948	654.82	606.484	620.34	601.67	739.959	564.899
YIL021W	YIL021W	RPB3	157.182	155.086	149.237	130.305	137.296	131.635	132.645	145.592	135.224
YIL022W	YIL022W	TIM44	157.088	176.413	160.275	179.9	173.358	171.136	177.955	178.088	184.948
YIL023C	YIL023C	YKE4	70.6946	64.8	85.8471	55.7494	71.1003	60.7349	73.4974	74.6971	71.4116
YIL024C	YIL024C	YIL024C	30.0351	24.8875	22.7472	24.6437	21.4457	23.222	22.5326	23.2277	20.9674
YIL025C	YIL025C	YIL025C	2.79028	3.03871	2.81764	1.75522	2.39599	2.1983	3.20972	1.37864	2.18543
YIL026C	YIL026C	IRR1	19.9042	16.1331	21.3546	13.918	20.1486	17.0374	18.9345	20.2611	18.3395
YIL027C	YIL027C	KRE27	224.97	252.502	230.98	264.615	222.527	235.513	231.134	221.511	212.174
YIL028W	YIL028W	YIL028W	10.7798	6.4034	16.6994	8.93859	14.9893	6.06627	7.5153	11.8023	13.4321
YIL029C	YIL029C	YIL029C	27.189	20.1254	25.7397	25.922	26.4478	18.8865	24.4345	25.9753	26.619
YIL029W-A	YIL029W-A	YIL029W-A	30.6647	29.6844	40.1404	20.7184	23.4668	34.5128	32.2985	39.7827	30.0219
YIL030C	YIL030C	SSM4	47.0584	42.8639	51.0955	43.7225	50.7841	43.0241	47.1353	50.8899	48.3394
YIL030W-A	YIL030W-A	YIL030W-A	25.3652	22.2374	30.1659	41.2657	25.6443	31.4496	28.0946	30.7129	35.1781
YIL031W	YIL031W	ULP2	21.3977	20.3798	18.2369	21.237	20.283	22.3705	18.7709	17.9937	18.587
YIL032C	YIL032C	YIL032C	2.80026	3.38842	1.57096	3.91443	3.67364	3.15166	5.16983	2.69027	2.8431
YIL033C	YIL033C	BCY1	125.219	156.204	146.88	150.473	157.975	158.761	157.13	156.026	162.863
YIL034C	YIL034C	CAP2	128.469	177.605	157.774	156.615	188.653	166.271	194.098	175.325	186.891
YIL035C	YIL035C	CKA1	171.387	159.795	157.718	179.015	184.017	162.851	179.464	187.761	178.789
YIL036W	YIL036W	CST6	22.7645	31.1977	24.3645	26.7126	33.61	31.173	33.6388	30.8439	33.3959
YIL037C	YIL037C	PRM2	8.11483	7.77685	6.96525	7.14645	6.12616	7.12385	5.42794	6.08095	4.97868
YIL038C	YIL038C	NOT3	44.15	43.794	44.6667	43.2943	51.481	47.8949	48.4857	50.3122	51.0608
YIL039W	YIL039W	TED1	162.656	153.42	133.987	155.662	141.019	151.886	134.769	136.157	141.996
YIL040W	YIL040W	APQ12	290.103	273.905	297.932	291.868	212.648	257.822	224.539	240.278	233.426
YIL041W	YIL041W	GVP36	437.729	401.472	378.678	390.276	312.173	364.648	327.227	380.823	339.341
YIL042C	YIL042C	PKP1	22.8505	25.4156	20.1103	23.6605	15.6889	22.4278	16.9383	17.2722	15.9637
YIL043C	YIL043C	CBR1	607.101	591.273	557.896	533.887	469.05	517.277	470.417	496.336	471.532
YIL044C	YIL044C	AGE2	126.007	107.783	104.033	99.5251	100.236	105.181	102.697	107.853	104.346
YIL045W	YIL045W	PIG2	9.09921	7.58858	9.09451	6.76646	7.08001	7.91874	7.0472	7.93866	6.97664
YIL046W	YIL046W	MET30	54.1358	47.5401	47.6263	40.6479	30.7997	38.6167	31.2381	34.6539	32.8114
YIL046W-A	YIL046W-A	YIL046W-A	51.4189	44.7975	51.9231	25.8759	29.4353	15.4324	43.8135	38.108	22.3737
YIL047C	YIL047C	SYG1	71.4531	99.2827	68.6404	93.7895	97.1029	101.305	101.774	84.4178	95.0045
YIL047C-A	YIL047C-A	YIL047C-A	99.7521	123.069	95.2149	206.49	133.299	150.475	131.423	91.0937	142.1
YIL048W	YIL048W	NEO1	26.1911	21.2562	23.8766	22.7068	26.0617	24.8295	23.9139	22.8567	23.0999
YIL049W	YIL049W	DFG10	34.519	57.6479	40.6527	53.8811	46.981	51.8653	51.893	46.4473	51.2102
YIL050W	YIL050W	PCL7	74.7631	75.8483	63.836	69.6937	67.4618	75.9196	62.7708	64.8154	64.3951
YIL051C	YIL051C	MMF1	1280.63	1538.79	1541.47	1785.38	2018.7	1819.49	2141.71	1873	2128.44
YIL052C	YIL052C	RPL34B	5795.61	6850.94	4337.48	6816.09	5483.32	6184.1	5562.45	5276.43	5638.39
YIL053W	YIL053W	RHR2	1418.02	2011.41	1491.56	2596.16	2821.34	2174.37	2878.87	2316.02	2828.41
YIL054W	YIL054W	YIL054W	2.46582	3.13292	1.55625	2.06815	0.882241	1.85017	2.1011	1.52291	1.07294
YIL055C	YIL055C	YIL055C	7.2548	5.45305	7.54141	6.40695	7.63437	5.57154	8.29081	7.37984	7.09343
YIL056W	YIL056W	VHR1	27.4155	27.8882	30.9904	26.1657	38.5593	27.4447	40.2648	32.5589	37.7476
YIL057C	YIL057C	RGI2	0.164242	0.178866	0	0.206632	1.05775	0.739412	0.419849	1.01437	0.857596
YIL058W	YIL058W	YIL058W	40.7888	51.6237	53.5733	57.5573	61.5305	50.8703	40.8615	43.5744	45.3301
YIL059C	YIL059C	YIL059C	75.6231	58.6427	62.7706	55.8385	60.0099	51.0015	61.6797	53.4295	47.582
YIL060W	YIL060W	YIL060W	17.5865	12.3927	14.1027	16.442	17.9884	13.7389	12.6934	16.3562	14.8883
YIL061C	YIL061C	SNP1	30.8382	32.6158	29.4317	30.1088	31.2658	33.5537	33.1229	27.872	31.8653
YIL062C	YIL062C	ARC15	303.796	258.254	347.642	236.833	263.58	241.342	291.395	287.038	288.045
YIL063C	YIL063C	YRB2	92.8343	98.6974	106.971	93.6667	106.354	98.0701	101.346	104.452	101.187
YIL064W	YIL064W	SEE1	219.021	218.158	166.491	246.222	176.407	212.342	176.409	174.11	181.92
YIL065C	YIL065C	FIS1	58.1136	55.9928	69.6981	53.0691	63.9317	57.8671	68.2609	64.1796	67.1164
YIL066C	YIL066C	RNR3	1.19193	1.83891	2.23171	1.62452	2.72934	2.21348	3.22464	2.03667	2.59321
YIL066W-A	YIL066W-A	YIL066W-A	20.3125	21.2535	24.6341	21.0453	24.3678	24.4304	34.1071	25.3363	31.1367
YIL067C	YIL067C	YIL067C	19.4784	21.4682	24.883	25.5882	27.4288	25.1216	30.2952	23.4802	27.5787
YIL068C	YIL068C	SEC6	33.138	30.9866	27.9857	29.5773	33.318	30.8819	33.4148	33.306	32.0981
YIL068W-A	YIL068W-A	YIL068W-A	6.8964	4.91066	7.03099	5.67298	6.02154	5.07503	4.40727	7.53562	5.53996
YIL069C	YIL069C	RPS24B	2085.15	2444.77	1674.94	2419.39	2229.84	2376.08	2405.84	2171.71	2340.63
YIL070C	YIL070C	MAM33	70.9329	74.284	102.572	86.8229	100.972	75.0585	100.178	113.823	100.119
YIL071C	YIL071C	PCI8	18.5522	14.5432	18.7127	14.6452	17.5092	17.646	15.34	17.0326	15.2808
YIL071W-A	YIL071W-A	YIL071W-A	13.6555	15.8247	18.6072	17.7404	12.0266	11.6254	13.8734	14.2088	13.4835
YIL072W	YIL072W	HOP1	5.21199	5.03103	5.83128	5.36496	5.18115	5.4994	5.37473	4.09686	4.90944
YIL073C	YIL073C	SPO22	11.2648	9.53522	10.7418	9.91169	10.7352	9.7754	10.7873	11.3136	11.1775
YIL074C	YIL074C	SER33	163.997	130.69	136.721	148.984	132.809	132.076	130.994	142.701	136.373
YIL075C	YIL075C	RPN2	153.261	134.833	180.697	135.652	156.383	133.567	154.187	169.854	155.958
YIL076W	YIL076W	SEC28	295.332	280.258	316.933	287.791	272.194	265.914	276.726	293.815	287.075
YIL077C	YIL077C	YIL077C	30.4155	29.6946	40.3	29.3924	33.3229	26.0818	35.5753	36.1696	35.1006
YIL078W	YIL078W	THS1	461.984	564.767	369.737	596.815	506.928	540.873	490.432	478.831	497.145
YIL079C	YIL079C	AIR1	109.784	98.7734	106.523	95.431	100.737	101.345	108.21	114.114	107.891
YIL080W	YIL080W	YIL080W	3.94902	9.98953	3.10376	7.01722	4.59267	8.68755	4.7921	3.87752	4.28922
YIL082W	YIL082W	YIL082W	9.60981	4.56551	10.3077	10.4804	8.53906	9.01923	11.7272	8.67578	8.61066
YIL082W-A	YIL082W-A	YIL082W-A	0.00138514	0.000738166	0.00306799	0.000702981	0.00126936	0.000451893	0.00129809	0.19102	0.000148048
YIL083C	YIL083C	CAB2	79.0184	75.923	83.0056	80.6466	81.0283	77.9228	81.1114	82.4819	82.3519
YIL084C	YIL084C	SDS3	31.3124	30.2298	28.2317	29.1408	28.5452	28.2072	27.5687	31.3356	28.7163
YIL085C	YIL085C	KTR7	83.4841	95.9294	70.4311	95.9442	82.1226	87.4652	74.4394	77.756	81.7108
YIL086C	YIL086C	YIL086C	13.7197	11.0854	12.8487	14.4767	10.4509	18.9282	9.05068	9.84008	13.2877
YIL087C	YIL087C	AIM19	76.8251	53.3992	77.7572	44.5406	45.2208	49.409	45.7027	61.8788	51.9916
YIL088C	YIL088C	AVT7	56.12	61.2397	63.3739	63.1174	59.8735	64.5613	60.6086	61.2717	58.3606
YIL089W	YIL089W	YIL089W	21.7041	19.3618	22.0044	22.5127	21.8094	21.3093	20.8056	20.6773	24.1125
YIL090W	YIL090W	ICE2	70.9804	79.1006	63.6038	84.0526	76.3896	78.2382	76.2665	69.0639	82.7483
YIL091C	YIL091C	UTP25	102.877	95.9591	97.7233	97.6154	102.92	97.3067	104.651	104.807	106.468
YIL092W	YIL092W	YIL092W	17.5647	15.2967	13.7149	14.4842	15.5601	17.0443	16.6577	14.4989	13.816
YIL093C	YIL093C	RSM25	69.7121	70.5464	87.9947	73.6635	76.3891	69.9952	83.0029	84.2113	81.2885
YIL094C	YIL094C	LYS12	304.909	324.18	300.133	290.439	284.189	305.363	298.282	297.004	295.199
YIL095W	YIL095W	PRK1	21.4215	18.238	19.5691	18.0478	18.8272	19.7897	18.9109	18.5936	18.0264
YIL096C	YIL096C	YIL096C	83.3911	83.7853	74.9836	101.039	91.1621	96.9221	85.8435	82.8144	81.7976
YIL097W	YIL097W	FYV10	7.80636	7.6899	9.85365	9.24079	9.44551	9.38501	9.43336	8.89742	9.26389
